filename,adult_males,subadult_males,adult_females,juveniles,pups
train_patch_0002656.png,0,0,0,0,0
train_patch_0002657.png,0,0,0,0,0
train_patch_0002658.png,0,0,4,1,0
train_patch_0002659.png,0,0,0,0,0
train_patch_0002660.png,0,2,33,12,0
train_patch_0002661.png,0,0,5,4,0
train_patch_0002662.png,0,0,0,0,0
train_patch_0002663.png,2,1,18,5,0
train_patch_0002664.png,1,4,24,9,0
train_patch_0002665.png,0,3,18,7,0
train_patch_0002666.png,0,0,0,0,0
train_patch_0002667.png,0,0,0,0,0
train_patch_0002668.png,0,0,0,0,0
train_patch_0002669.png,0,0,0,0,0
train_patch_0002670.png,0,0,0,0,0
train_patch_0002671.png,0,1,3,2,0
train_patch_0002672.png,0,1,7,2,0
train_patch_0002673.png,0,0,0,0,0
train_patch_0002674.png,1,0,2,0,0
train_patch_0002675.png,2,2,20,7,0
train_patch_0002676.png,0,1,10,6,0
train_patch_0002677.png,0,0,0,0,0
train_patch_0002678.png,2,0,6,2,0
train_patch_0002679.png,0,0,0,0,0
train_patch_0002680.png,0,0,0,0,0
train_patch_0002681.png,0,0,0,0,0
train_patch_0002682.png,0,0,0,0,0
train_patch_0002683.png,0,0,0,0,0
train_patch_0002684.png,0,0,0,0,0
train_patch_0002685.png,5,0,52,2,49
train_patch_0002686.png,3,0,17,11,12
train_patch_0002687.png,5,0,57,1,52
train_patch_0002688.png,0,0,0,0,0
train_patch_0002689.png,1,1,1,0,0
train_patch_0002690.png,1,5,1,1,0
train_patch_0002691.png,0,6,5,0,1
train_patch_0002692.png,0,1,0,0,0
train_patch_0002693.png,1,1,0,0,0
train_patch_0002694.png,3,0,12,0,9
train_patch_0002695.png,2,4,6,0,5
train_patch_0002696.png,1,0,0,0,0
train_patch_0002697.png,0,1,0,0,0
train_patch_0002698.png,4,0,22,0,20
train_patch_0002699.png,3,0,67,2,65
train_patch_0002700.png,5,0,32,0,37
train_patch_0002701.png,3,0,21,0,23
train_patch_0002702.png,0,1,0,0,0
train_patch_0002703.png,0,0,0,0,0
train_patch_0002704.png,0,0,1,1,0
train_patch_0002705.png,6,0,44,6,32
train_patch_0002706.png,5,0,54,1,38
train_patch_0002707.png,7,0,39,3,28
train_patch_0002708.png,1,2,17,0,19
train_patch_0002709.png,2,0,14,8,1
train_patch_0002710.png,1,1,22,21,0
train_patch_0002711.png,3,1,26,26,0
train_patch_0002712.png,0,0,0,1,0
train_patch_0002713.png,0,1,0,0,0
train_patch_0002714.png,0,0,0,1,0
train_patch_0002715.png,0,0,0,0,0
train_patch_0002716.png,0,0,0,0,0
train_patch_0002717.png,0,0,0,0,0
train_patch_0002718.png,0,0,0,0,0
train_patch_0002719.png,0,0,0,0,0
train_patch_0002720.png,0,0,10,7,0
train_patch_0002721.png,0,2,1,0,0
train_patch_0002722.png,3,0,8,1,5
train_patch_0002723.png,2,0,30,1,25
train_patch_0002724.png,0,1,3,0,2
train_patch_0002725.png,0,0,0,0,0
train_patch_0002726.png,0,0,5,0,4
train_patch_0002727.png,3,0,32,2,27
train_patch_0002728.png,4,1,7,0,4
train_patch_0002729.png,1,0,0,0,0
train_patch_0002730.png,0,0,0,0,0
train_patch_0002731.png,0,1,0,0,0
train_patch_0002732.png,0,2,0,0,0
train_patch_0002733.png,0,0,0,0,0
train_patch_0002734.png,0,1,0,0,0
train_patch_0002735.png,0,0,0,0,0
train_patch_0002736.png,0,0,0,0,0
train_patch_0002737.png,1,1,2,3,0
train_patch_0002738.png,0,0,0,0,0
train_patch_0002739.png,0,0,0,0,0
train_patch_0002740.png,0,0,0,1,0
train_patch_0002741.png,0,1,2,0,0
train_patch_0002742.png,1,0,1,3,0
train_patch_0002743.png,0,0,0,0,0
train_patch_0002744.png,0,0,0,1,0
train_patch_0002745.png,0,0,0,0,0
train_patch_0002746.png,0,0,0,0,0
train_patch_0002747.png,5,0,16,3,15
train_patch_0002748.png,1,1,19,3,6
train_patch_0002749.png,3,0,11,5,5
train_patch_0002750.png,0,0,1,10,0
train_patch_0002751.png,0,0,0,0,0
train_patch_0002752.png,2,0,7,4,3
train_patch_0002753.png,2,0,1,1,1
train_patch_0002754.png,1,1,0,1,0
train_patch_0002755.png,1,0,7,13,0
train_patch_0002756.png,0,0,0,0,0
train_patch_0002757.png,3,0,2,2,5
train_patch_0002758.png,5,0,29,6,13
train_patch_0002759.png,1,1,5,1,2
train_patch_0002760.png,1,1,1,0,0
train_patch_0002761.png,0,0,1,0,0
train_patch_0002762.png,0,1,0,0,0
train_patch_0002763.png,0,1,3,0,4
train_patch_0002764.png,0,1,2,0,0
train_patch_0002765.png,1,3,0,0,0
train_patch_0002766.png,0,3,0,2,0
train_patch_0002767.png,1,3,0,2,0
train_patch_0002768.png,0,0,0,0,0
train_patch_0002769.png,0,2,0,0,0
train_patch_0002770.png,0,0,0,0,0
train_patch_0002771.png,0,0,0,0,0
train_patch_0002772.png,0,0,0,0,0
train_patch_0002773.png,0,0,0,0,0
train_patch_0002774.png,0,0,0,0,0
train_patch_0002775.png,0,0,0,0,0
train_patch_0002776.png,0,0,0,0,0
train_patch_0002777.png,0,0,0,0,0
train_patch_0002778.png,0,0,0,0,0
train_patch_0002779.png,0,0,0,0,0
train_patch_0002780.png,2,27,22,39,0
train_patch_0002781.png,2,29,22,39,0
train_patch_0002782.png,1,13,8,29,0
train_patch_0002783.png,0,0,0,0,0
train_patch_0002784.png,0,0,0,0,0
train_patch_0002785.png,0,0,0,0,0
train_patch_0002786.png,0,7,0,0,0
train_patch_0002787.png,0,1,2,0,0
train_patch_0002788.png,1,0,0,0,0
train_patch_0002789.png,0,0,0,0,0
train_patch_0002790.png,0,0,0,0,0
train_patch_0002791.png,0,0,0,0,0
train_patch_0002792.png,2,29,22,39,0
train_patch_0002793.png,0,1,0,0,0
train_patch_0002794.png,0,0,0,0,0
train_patch_0002795.png,0,0,0,0,0
train_patch_0002796.png,0,0,0,0,0
train_patch_0002797.png,1,3,0,2,0
train_patch_0002798.png,1,1,31,0,41
train_patch_0002799.png,1,0,29,1,36
train_patch_0002800.png,2,0,22,0,24
train_patch_0002801.png,0,0,0,0,0
train_patch_0002802.png,2,0,11,3,12
train_patch_0002803.png,2,1,24,1,33
train_patch_0002804.png,2,0,29,0,23
train_patch_0002805.png,1,0,5,0,10
train_patch_0002806.png,0,0,0,0,0
train_patch_0002807.png,2,0,5,1,2
train_patch_0002808.png,1,1,24,3,24
train_patch_0002809.png,4,0,43,9,41
train_patch_0002810.png,2,0,6,0,9
train_patch_0002811.png,0,0,3,0,4
train_patch_0002812.png,2,2,14,2,17
train_patch_0002813.png,4,0,32,2,35
train_patch_0002814.png,0,2,0,0,0
train_patch_0002815.png,0,0,0,0,0
train_patch_0002816.png,0,1,0,0,0
train_patch_0002817.png,1,1,0,0,0
train_patch_0002818.png,1,0,2,0,2
train_patch_0002819.png,1,2,0,0,0
train_patch_0002820.png,7,0,77,7,39
train_patch_0002821.png,5,0,52,10,8
train_patch_0002822.png,5,0,54,7,6
train_patch_0002823.png,0,0,0,0,0
train_patch_0002824.png,1,0,0,0,0
train_patch_0002825.png,5,0,19,6,2
train_patch_0002826.png,4,1,29,3,1
train_patch_0002827.png,1,0,2,1,0
train_patch_0002828.png,0,1,0,0,0
train_patch_0002829.png,5,1,64,17,21
train_patch_0002830.png,7,0,77,8,20
train_patch_0002831.png,1,0,6,0,0
train_patch_0002832.png,0,0,0,0,0
train_patch_0002833.png,0,1,0,0,0
train_patch_0002834.png,3,1,28,3,2
train_patch_0002835.png,2,1,37,2,17
train_patch_0002836.png,1,1,1,0,1
train_patch_0002837.png,0,1,0,0,0
train_patch_0002838.png,0,0,0,0,0
train_patch_0002839.png,0,0,0,0,0
train_patch_0002840.png,0,1,0,0,0
train_patch_0002841.png,0,1,0,0,0
train_patch_0002842.png,0,1,0,0,0
train_patch_0002843.png,0,0,0,0,0
train_patch_0002844.png,0,0,0,0,0
train_patch_0002845.png,0,0,0,0,0
train_patch_0002846.png,0,0,0,0,0
train_patch_0002847.png,0,0,0,0,0
train_patch_0002848.png,0,0,0,0,0
train_patch_0002849.png,0,0,0,0,0
train_patch_0002850.png,0,0,0,0,0
train_patch_0002851.png,0,0,0,0,0
train_patch_0002852.png,0,0,0,0,0
train_patch_0002853.png,5,3,6,9,0
train_patch_0002854.png,5,3,6,9,0
train_patch_0002855.png,5,3,6,9,0
train_patch_0002856.png,0,0,0,1,0
train_patch_0002857.png,0,0,0,0,0
train_patch_0002858.png,0,0,0,0,0
train_patch_0002859.png,2,1,2,3,0
train_patch_0002860.png,1,2,3,7,0
train_patch_0002861.png,0,0,0,0,0
train_patch_0002862.png,4,1,4,3,0
train_patch_0002863.png,2,1,3,7,0
train_patch_0002864.png,0,0,0,0,0
train_patch_0002865.png,0,0,0,0,0
train_patch_0002866.png,0,0,0,0,0
train_patch_0002867.png,5,1,58,4,32
train_patch_0002868.png,3,1,29,2,8
train_patch_0002869.png,3,0,47,2,29
train_patch_0002870.png,0,0,0,0,0
train_patch_0002871.png,0,0,0,0,0
train_patch_0002872.png,0,1,7,2,0
train_patch_0002873.png,3,0,7,0,0
train_patch_0002874.png,2,0,40,0,29
train_patch_0002875.png,4,0,24,2,8
train_patch_0002876.png,0,0,0,1,0
train_patch_0002877.png,0,1,0,0,0
train_patch_0002878.png,0,0,3,0,2
train_patch_0002879.png,0,0,0,0,0
train_patch_0002880.png,0,0,0,27,0
train_patch_0002881.png,0,0,0,26,0
train_patch_0002882.png,1,0,0,34,0
train_patch_0002883.png,0,0,0,0,0
train_patch_0002884.png,0,0,0,0,0
train_patch_0002885.png,0,0,0,0,0
train_patch_0002886.png,0,0,0,0,0
train_patch_0002887.png,0,0,0,0,0
train_patch_0002888.png,0,0,0,0,0
train_patch_0002889.png,0,0,0,0,0
train_patch_0002890.png,0,0,0,3,0
train_patch_0002891.png,0,0,0,0,0
train_patch_0002892.png,0,0,0,0,0
train_patch_0002893.png,0,0,0,0,0
train_patch_0002894.png,1,0,0,34,0
train_patch_0002895.png,0,1,0,21,0
train_patch_0002896.png,0,1,0,20,0
train_patch_0002897.png,0,1,0,19,0
train_patch_0002898.png,0,0,0,0,0
train_patch_0002899.png,0,0,0,0,0
train_patch_0002900.png,0,0,0,0,0
train_patch_0002901.png,0,0,0,0,0
train_patch_0002902.png,0,1,0,16,0
train_patch_0002903.png,1,1,0,5,0
train_patch_0002904.png,0,0,0,0,0
train_patch_0002905.png,0,0,0,0,0
train_patch_0002906.png,0,0,0,9,0
train_patch_0002907.png,0,0,0,0,0
train_patch_0002908.png,0,0,0,0,0
train_patch_0002909.png,0,0,0,0,0
train_patch_0002910.png,0,2,0,3,0
train_patch_0002911.png,0,0,0,58,0
train_patch_0002912.png,2,1,0,35,0
train_patch_0002913.png,0,0,0,43,0
train_patch_0002914.png,1,0,0,20,0
train_patch_0002915.png,1,2,0,21,0
train_patch_0002916.png,0,0,0,0,0
train_patch_0002917.png,1,0,0,0,0
train_patch_0002918.png,0,0,0,0,0
train_patch_0002919.png,1,1,0,0,0
train_patch_0002920.png,0,1,2,0,0
train_patch_0002921.png,0,0,0,0,0
train_patch_0002922.png,2,0,7,1,3
train_patch_0002923.png,3,1,30,28,0
train_patch_0002924.png,6,1,32,17,14
train_patch_0002925.png,0,0,0,0,0
train_patch_0002926.png,0,0,0,0,0
train_patch_0002927.png,2,1,24,16,0
train_patch_0002928.png,5,0,22,25,4
train_patch_0002929.png,4,1,16,5,10
train_patch_0002930.png,0,0,0,0,0
train_patch_0002931.png,0,0,4,3,0
train_patch_0002932.png,3,0,8,2,4
train_patch_0002933.png,1,2,6,1,6
train_patch_0002934.png,0,0,0,0,0
train_patch_0002935.png,0,0,0,0,0
train_patch_0002936.png,0,0,0,0,0
train_patch_0002937.png,0,0,0,0,0
train_patch_0002938.png,5,0,11,5,11
train_patch_0002939.png,2,0,6,2,4
train_patch_0002940.png,2,0,10,2,11
train_patch_0002941.png,0,0,0,0,0
train_patch_0002942.png,0,0,3,0,2
train_patch_0002943.png,4,0,13,6,12
train_patch_0002944.png,1,0,1,1,1
train_patch_0002945.png,0,0,0,0,0
train_patch_0002946.png,1,0,1,1,1
train_patch_0002947.png,1,0,0,0,0
train_patch_0002948.png,0,2,4,2,0
train_patch_0002949.png,0,0,0,0,0
train_patch_0002950.png,0,0,0,0,0
train_patch_0002951.png,0,2,3,1,0
train_patch_0002952.png,0,2,2,1,0
train_patch_0002953.png,0,0,0,0,0
train_patch_0002954.png,1,0,17,1,6
train_patch_0002955.png,0,0,6,4,0
train_patch_0002956.png,1,0,18,1,6
train_patch_0002957.png,2,0,13,7,2
train_patch_0002958.png,1,0,19,1,6
train_patch_0002959.png,0,0,4,0,1
train_patch_0002960.png,1,0,2,1,0
train_patch_0002961.png,1,0,3,2,0
train_patch_0002962.png,0,0,10,7,0
train_patch_0002963.png,0,0,16,7,0
train_patch_0002964.png,0,0,0,0,0
train_patch_0002965.png,0,0,0,0,0
train_patch_0002966.png,0,0,0,0,0
train_patch_0002967.png,1,2,9,38,0
train_patch_0002968.png,1,2,6,27,0
train_patch_0002969.png,1,2,9,38,0
train_patch_0002970.png,0,0,0,0,0
train_patch_0002971.png,1,0,4,18,1
train_patch_0002972.png,1,0,9,29,0
train_patch_0002973.png,1,2,9,36,0
train_patch_0002974.png,0,0,0,0,0
train_patch_0002975.png,0,0,0,0,0
train_patch_0002976.png,0,0,0,1,0
train_patch_0002977.png,0,0,7,4,0
train_patch_0002978.png,0,2,19,11,0
train_patch_0002979.png,0,1,18,11,0
train_patch_0002980.png,1,5,32,6,0
train_patch_0002981.png,0,0,0,0,0
train_patch_0002982.png,0,0,0,0,0
train_patch_0002983.png,0,0,0,0,0
train_patch_0002984.png,0,0,0,0,0
train_patch_0002985.png,0,0,0,0,0
train_patch_0002986.png,0,1,10,8,0
train_patch_0002987.png,1,0,11,12,0
train_patch_0002988.png,0,1,10,8,0
train_patch_0002989.png,1,1,13,7,0
train_patch_0002990.png,0,0,8,4,0
train_patch_0002991.png,0,0,0,0,0
train_patch_0002992.png,0,0,1,8,0
train_patch_0002993.png,0,0,1,2,0
train_patch_0002994.png,0,0,0,0,0
train_patch_0002995.png,0,0,0,0,0
train_patch_0002996.png,0,0,0,0,0
train_patch_0002997.png,0,0,0,0,0
train_patch_0002998.png,2,1,33,16,0
train_patch_0002999.png,2,1,43,19,0
train_patch_0003000.png,2,1,40,19,0
train_patch_0003001.png,0,0,0,0,0
train_patch_0003002.png,0,0,0,0,0
train_patch_0003003.png,0,0,1,1,0
train_patch_0003004.png,1,0,17,4,0
train_patch_0003005.png,1,1,31,4,0
train_patch_0003006.png,0,1,9,1,0
train_patch_0003007.png,1,1,4,6,0
train_patch_0003008.png,0,0,0,0,0
train_patch_0003009.png,0,0,0,0,0
train_patch_0003010.png,2,0,29,17,0
train_patch_0003011.png,1,1,8,2,0
train_patch_0003012.png,0,0,0,0,0
train_patch_0003013.png,1,0,0,0,0
train_patch_0003014.png,0,0,0,0,0
train_patch_0003015.png,0,0,0,0,0
train_patch_0003016.png,0,0,0,0,0
train_patch_0003017.png,0,0,0,0,0
train_patch_0003018.png,0,0,0,0,0
train_patch_0003019.png,0,1,0,0,0
train_patch_0003020.png,0,0,0,0,0
train_patch_0003021.png,0,0,0,0,0
train_patch_0003022.png,1,1,0,0,0
train_patch_0003023.png,0,1,0,0,0
train_patch_0003024.png,0,0,0,0,0
train_patch_0003025.png,0,0,0,0,0
train_patch_0003026.png,0,0,0,0,0
train_patch_0003027.png,0,0,0,0,0
train_patch_0003028.png,0,0,0,0,0
train_patch_0003029.png,0,0,0,0,0
train_patch_0003030.png,1,1,0,0,0
train_patch_0003031.png,0,0,0,0,0
train_patch_0003032.png,3,0,0,1,0
train_patch_0003033.png,0,0,0,0,0
train_patch_0003034.png,0,0,0,0,0
train_patch_0003035.png,0,0,0,0,0
train_patch_0003036.png,0,0,0,0,0
train_patch_0003037.png,2,0,0,0,0
train_patch_0003038.png,0,0,0,0,0
train_patch_0003039.png,1,0,0,1,0
train_patch_0003040.png,0,0,0,0,0
train_patch_0003041.png,1,0,0,0,0
train_patch_0003042.png,1,2,21,9,0
train_patch_0003043.png,1,2,22,12,0
train_patch_0003044.png,0,0,7,4,0
train_patch_0003045.png,0,0,0,0,0
train_patch_0003046.png,0,0,0,0,0
train_patch_0003047.png,0,0,0,0,0
train_patch_0003048.png,0,0,7,3,0
train_patch_0003049.png,1,1,16,7,0
train_patch_0003050.png,0,1,12,6,0
train_patch_0003051.png,0,0,4,2,0
train_patch_0003052.png,0,0,2,1,0
train_patch_0003053.png,0,0,2,1,0
train_patch_0003054.png,0,0,0,0,0
train_patch_0003055.png,0,4,8,5,0
train_patch_0003056.png,1,4,9,5,0
train_patch_0003057.png,0,1,9,21,1
train_patch_0003058.png,1,0,3,1,0
train_patch_0003059.png,1,2,6,7,0
train_patch_0003060.png,0,0,0,2,0
train_patch_0003061.png,0,1,4,3,1
train_patch_0003062.png,0,3,6,6,0
train_patch_0003063.png,0,0,3,1,0
train_patch_0003064.png,0,0,0,0,0
train_patch_0003065.png,0,0,0,0,0
train_patch_0003066.png,0,3,11,25,0
train_patch_0003067.png,0,0,4,4,0
train_patch_0003068.png,0,1,0,0,0
train_patch_0003069.png,0,0,0,0,0
train_patch_0003070.png,2,1,34,6,17
train_patch_0003071.png,0,0,11,7,0
train_patch_0003072.png,2,4,27,7,20
train_patch_0003073.png,3,0,2,2,0
train_patch_0003074.png,1,1,5,3,0
train_patch_0003075.png,1,0,2,1,0
train_patch_0003076.png,0,0,0,0,0
train_patch_0003077.png,0,0,1,0,0
train_patch_0003078.png,2,1,32,6,21
train_patch_0003079.png,2,0,30,6,5
train_patch_0003080.png,1,0,9,7,0
train_patch_0003081.png,0,0,0,0,0
train_patch_0003082.png,0,0,0,0,0
train_patch_0003083.png,1,0,8,5,0
train_patch_0003084.png,1,1,15,22,1
train_patch_0003085.png,1,3,34,8,25
train_patch_0003086.png,2,1,15,11,1
train_patch_0003087.png,0,0,0,0,0
train_patch_0003088.png,0,0,0,0,0
train_patch_0003089.png,0,0,2,0,0
train_patch_0003090.png,1,3,1,3,0
train_patch_0003091.png,2,2,3,0,4
train_patch_0003092.png,1,0,11,0,1
train_patch_0003093.png,0,0,4,0,0
train_patch_0003094.png,4,0,47,6,35
train_patch_0003095.png,6,0,61,11,60
train_patch_0003096.png,0,0,0,0,0
train_patch_0003097.png,0,0,0,0,0
train_patch_0003098.png,0,0,0,0,0
train_patch_0003099.png,2,1,6,0,0
train_patch_0003100.png,0,0,0,0,0
train_patch_0003101.png,1,0,4,0,4
train_patch_0003102.png,1,0,4,0,5
train_patch_0003103.png,0,3,4,0,0
train_patch_0003104.png,0,0,1,0,0
train_patch_0003105.png,5,0,52,7,41
train_patch_0003106.png,4,1,39,10,40
train_patch_0003107.png,0,2,0,0,0
train_patch_0003108.png,1,0,1,0,0
train_patch_0003109.png,3,0,34,1,18
train_patch_0003110.png,4,0,36,2,23
train_patch_0003111.png,1,0,0,0,0
train_patch_0003112.png,2,1,34,1,0
train_patch_0003113.png,9,2,109,17,7
train_patch_0003114.png,7,1,86,18,5
train_patch_0003115.png,0,0,0,0,0
train_patch_0003116.png,0,0,0,0,0
train_patch_0003117.png,3,0,24,1,0
train_patch_0003118.png,1,0,5,0,0
train_patch_0003119.png,2,0,38,5,2
train_patch_0003120.png,5,1,48,15,6
train_patch_0003121.png,6,2,105,14,3
train_patch_0003122.png,0,0,0,0,0
train_patch_0003123.png,0,1,16,6,2
train_patch_0003124.png,1,0,14,1,2
train_patch_0003125.png,1,0,13,1,0
train_patch_0003126.png,0,1,0,0,0
train_patch_0003127.png,0,0,0,0,0
train_patch_0003128.png,0,1,0,1,0
train_patch_0003129.png,0,0,0,0,0
train_patch_0003130.png,0,0,0,1,0
train_patch_0003131.png,0,0,0,0,0
train_patch_0003132.png,1,0,0,0,0
train_patch_0003133.png,2,0,0,0,0
train_patch_0003134.png,0,0,0,0,0
train_patch_0003135.png,0,0,0,0,0
train_patch_0003136.png,0,1,0,0,0
train_patch_0003137.png,0,0,0,0,0
train_patch_0003138.png,2,0,19,6,2
train_patch_0003139.png,1,0,6,2,2
train_patch_0003140.png,1,0,15,3,3
train_patch_0003141.png,0,0,0,0,0
train_patch_0003142.png,0,1,0,0,0
train_patch_0003143.png,1,0,4,1,1
train_patch_0003144.png,1,0,15,3,2
train_patch_0003145.png,1,1,0,0,0
train_patch_0003146.png,1,0,0,0,0
train_patch_0003147.png,0,0,7,0,5
train_patch_0003148.png,0,0,26,9,3
train_patch_0003149.png,1,0,3,0,0
train_patch_0003150.png,0,1,0,0,0
train_patch_0003151.png,1,0,0,5,0
train_patch_0003152.png,1,0,6,2,2
train_patch_0003153.png,0,0,1,2,0
train_patch_0003154.png,0,0,0,0,0
train_patch_0003155.png,0,0,8,1,0
train_patch_0003156.png,0,0,1,0,0
train_patch_0003157.png,1,0,0,0,0
train_patch_0003158.png,1,0,0,0,0
train_patch_0003159.png,0,0,0,0,0
train_patch_0003160.png,1,3,4,21,0
train_patch_0003161.png,1,2,8,22,0
train_patch_0003162.png,1,3,7,23,0
train_patch_0003163.png,0,0,0,0,0
train_patch_0003164.png,0,0,0,0,0
train_patch_0003165.png,0,0,0,0,0
train_patch_0003166.png,1,1,4,8,0
train_patch_0003167.png,0,0,0,2,0
train_patch_0003168.png,2,3,10,29,0
train_patch_0003169.png,0,0,0,3,0
train_patch_0003170.png,0,1,2,68,0
train_patch_0003171.png,0,1,2,72,0
train_patch_0003172.png,0,1,2,45,0
train_patch_0003173.png,0,0,0,0,0
train_patch_0003174.png,0,0,1,40,0
train_patch_0003175.png,0,1,1,44,0
train_patch_0003176.png,0,0,0,0,0
train_patch_0003177.png,0,0,0,0,0
train_patch_0003178.png,0,0,0,1,0
train_patch_0003179.png,0,0,0,2,0
train_patch_0003180.png,0,0,0,0,0
train_patch_0003181.png,0,0,0,0,0
train_patch_0003182.png,0,1,0,0,0
train_patch_0003183.png,0,0,0,0,0
train_patch_0003184.png,0,0,0,0,0
train_patch_0003185.png,0,0,0,0,0
train_patch_0003186.png,0,0,0,0,0
train_patch_0003187.png,0,0,0,0,0
train_patch_0003188.png,0,0,0,0,0
train_patch_0003189.png,0,0,0,0,0
train_patch_0003190.png,0,0,42,30,0
train_patch_0003191.png,0,0,24,27,0
train_patch_0003192.png,1,3,14,24,0
train_patch_0003193.png,0,0,0,0,0
train_patch_0003194.png,0,0,11,17,0
train_patch_0003195.png,0,0,9,7,0
train_patch_0003196.png,0,0,0,0,0
train_patch_0003197.png,0,0,18,12,0
train_patch_0003198.png,0,2,28,23,0
train_patch_0003199.png,1,1,17,23,0
train_patch_0003200.png,0,1,0,11,0
train_patch_0003201.png,0,0,0,1,0
train_patch_0003202.png,0,2,4,0,0
train_patch_0003203.png,0,0,0,0,0
train_patch_0003204.png,0,0,0,0,0
train_patch_0003205.png,0,0,0,0,0
train_patch_0003206.png,0,0,0,0,0
train_patch_0003207.png,0,1,4,0,0
train_patch_0003208.png,0,0,0,0,0
train_patch_0003209.png,0,0,0,0,0
train_patch_0003210.png,0,2,1,0,0
train_patch_0003211.png,2,2,18,4,12
train_patch_0003212.png,1,1,10,0,9
train_patch_0003213.png,1,2,13,4,9
train_patch_0003214.png,2,0,0,0,0
train_patch_0003215.png,1,1,11,2,9
train_patch_0003216.png,0,1,8,3,4
train_patch_0003217.png,0,0,0,0,0
train_patch_0003218.png,0,0,0,0,0
train_patch_0003219.png,1,2,3,2,0
train_patch_0003220.png,1,0,2,1,1
train_patch_0003221.png,1,0,0,0,0
train_patch_0003222.png,0,0,0,0,0
train_patch_0003223.png,6,0,22,0,20
train_patch_0003224.png,7,2,42,2,36
train_patch_0003225.png,2,0,0,0,0
train_patch_0003226.png,2,0,0,0,0
train_patch_0003227.png,5,0,0,0,0
train_patch_0003228.png,0,0,0,0,0
train_patch_0003229.png,1,1,1,0,0
train_patch_0003230.png,6,0,22,0,22
train_patch_0003231.png,0,0,0,0,0
train_patch_0003232.png,1,0,0,0,0
train_patch_0003233.png,1,3,1,0,0
train_patch_0003234.png,6,1,55,5,34
train_patch_0003235.png,0,0,0,0,0
train_patch_0003236.png,0,0,0,0,0
train_patch_0003237.png,1,0,3,1,2
train_patch_0003238.png,0,0,0,0,0
train_patch_0003239.png,0,1,18,8,0
train_patch_0003240.png,0,1,18,8,0
train_patch_0003241.png,0,1,18,8,0
train_patch_0003242.png,0,0,0,0,0
train_patch_0003243.png,0,0,0,0,0
train_patch_0003244.png,0,0,0,0,0
train_patch_0003245.png,0,0,0,0,0
train_patch_0003246.png,0,0,0,0,0
train_patch_0003247.png,0,0,0,0,0
train_patch_0003248.png,0,0,8,1,0
train_patch_0003249.png,0,1,15,7,0
train_patch_0003250.png,0,0,10,31,0
train_patch_0003251.png,1,0,15,20,0
train_patch_0003252.png,0,0,3,26,0
train_patch_0003253.png,1,0,8,9,0
train_patch_0003254.png,0,0,0,0,0
train_patch_0003255.png,0,0,11,19,0
train_patch_0003256.png,0,0,9,28,0
train_patch_0003257.png,0,0,1,17,0
train_patch_0003258.png,0,0,1,5,0
train_patch_0003259.png,0,0,0,0,0
train_patch_0003260.png,0,0,0,0,0
train_patch_0003261.png,3,4,0,0,0
train_patch_0003262.png,3,7,4,0,0
train_patch_0003263.png,3,10,9,0,0
train_patch_0003264.png,0,0,0,0,0
train_patch_0003265.png,0,0,0,0,0
train_patch_0003266.png,0,6,2,0,0
train_patch_0003267.png,1,4,5,0,0
train_patch_0003268.png,1,3,1,0,0
train_patch_0003269.png,3,6,2,0,0
train_patch_0003270.png,0,0,0,0,0
train_patch_0003271.png,2,0,18,6,5
train_patch_0003272.png,2,1,17,2,7
train_patch_0003273.png,1,0,8,0,5
train_patch_0003274.png,1,0,7,9,1
train_patch_0003275.png,1,0,8,0,6
train_patch_0003276.png,1,0,11,4,1
train_patch_0003277.png,0,0,1,0,0
train_patch_0003278.png,2,1,0,0,0
train_patch_0003279.png,0,1,1,0,1
train_patch_0003280.png,2,1,7,0,5
train_patch_0003281.png,1,1,9,2,4
train_patch_0003282.png,0,1,1,1,0
train_patch_0003283.png,0,0,0,0,0
train_patch_0003284.png,0,0,0,0,0
train_patch_0003285.png,0,1,0,0,0
train_patch_0003286.png,1,0,0,0,0
train_patch_0003287.png,2,0,17,8,5
train_patch_0003288.png,1,0,3,7,1
train_patch_0003289.png,0,0,0,0,0
train_patch_0003290.png,0,0,0,0,0
train_patch_0003291.png,0,0,0,0,0
train_patch_0003292.png,0,0,0,0,0
train_patch_0003293.png,0,15,0,74,0
train_patch_0003294.png,0,15,0,71,0
train_patch_0003295.png,0,14,0,58,0
train_patch_0003296.png,0,0,0,0,0
train_patch_0003297.png,0,0,0,0,0
train_patch_0003298.png,0,0,0,0,0
train_patch_0003299.png,0,0,0,0,0
train_patch_0003300.png,0,0,0,1,0
train_patch_0003301.png,0,0,0,0,0
train_patch_0003302.png,0,0,0,0,0
train_patch_0003303.png,0,0,0,0,0
train_patch_0003304.png,0,15,0,72,0
train_patch_0003305.png,0,1,0,2,0
train_patch_0003306.png,0,0,0,0,0
train_patch_0003307.png,0,0,0,0,0
train_patch_0003308.png,2,0,16,9,9
train_patch_0003309.png,3,0,18,10,9
train_patch_0003310.png,1,4,2,12,0
train_patch_0003311.png,0,0,0,0,0
train_patch_0003312.png,2,0,8,4,1
train_patch_0003313.png,2,0,6,9,6
train_patch_0003314.png,1,2,1,11,0
train_patch_0003315.png,0,0,0,0,0
train_patch_0003316.png,2,4,0,8,0
train_patch_0003317.png,0,7,0,6,0
train_patch_0003318.png,2,3,0,2,0
train_patch_0003319.png,0,0,0,0,0
train_patch_0003320.png,0,0,0,0,0
